# ------------------------------------[UPDATE]--------------------------------------
# Title: The Block List Project - Ads List
# Expires: 1 day
# Homepage: https://blocklist.site
# Help: https://github.com/blocklistproject/lists/wiki/
# License: https://unlicense.org
# Total number of network filters: 30836
# ------------------------------------[SUPPORT]-------------------------------------
# You can support by:
# - reporting false positives
# - making a donation: https://paypal.me/blocklistproject
# -------------------------------------[INFO]---------------------------------------
#
# Ad list
# ------------------------------------[FILTERS]-------------------------------------
0.0.0.0 ad.doubleclick.net.21463.9075.302br.net
0.0.0.0 ad.doubleclick.net.21464.9075.302br.net
0.0.0.0 ad.doubleclick.net.21466.9075.302br.net
0.0.0.0 ad.doubleclick.net.21467.9075.302br.net
0.0.0.0 ad.doubleclick.net.21469.9075.302br.net
0.0.0.0 ad.doubleclick.net.21470.9075.302br.net
0.0.0.0 ad.doubleclick.net.21472.9075.302br.net
0.0.0.0 ad.doubleclick.net.21473.9075.302br.net
0.0.0.0 ad.doubleclick.net.21475.9075.302br.net
0.0.0.0 ad.doubleclick.net.21476.9075.302br.net
0.0.0.0 ad.doubleclick.net.21478.9075.302br.net
0.0.0.0 ad.doubleclick.net.21479.9075.302br.net
0.0.0.0 ad.doubleclick.net.21481.9075.302br.net
0.0.0.0 ad.doubleclick.net.21482.9075.302br.net
0.0.0.0 ad.doubleclick.net.21484.9075.302br.net
0.0.0.0 ad.doubleclick.net.21485.9075.302br.net
0.0.0.0 ad.doubleclick.net.21487.9075.302br.net
0.0.0.0 ad.doubleclick.net.21491.9075.302br.net
0.0.0.0 ad.doubleclick.net.21493.9075.302br.net
0.0.0.0 ad.doubleclick.net.21494.9075.302br.net
0.0.0.0 ad.doubleclick.net.21496.9075.302br.net
0.0.0.0 ad.doubleclick.net.21497.9075.302br.net
0.0.0.0 ad.doubleclick.net.21499.9075.302br.net
0.0.0.0 ad.doubleclick.net.21500.9075.302br.net
0.0.0.0 ad.doubleclick.net.21502.9075.302br.net
0.0.0.0 ad.doubleclick.net.21503.9075.302br.net
0.0.0.0 ad.doubleclick.net.21505.9075.302br.net
0.0.0.0 ad.doubleclick.net.21506.9075.302br.net
0.0.0.0 ad.doubleclick.net.21508.9075.302br.net
0.0.0.0 ad.doubleclick.net.21509.9075.302br.net
0.0.0.0 ad.doubleclick.net.21511.9075.302br.net
0.0.0.0 ad.doubleclick.net.21512.9075.302br.net
0.0.0.0 ad.doubleclick.net.21514.9075.302br.net
0.0.0.0 ad.doubleclick.net.21515.9075.302br.net
0.0.0.0 ad.doubleclick.net.21517.9075.302br.net
0.0.0.0 ad.doubleclick.net.21518.9075.302br.net
0.0.0.0 ad.doubleclick.net.21520.9075.302br.net
0.0.0.0 ad.doubleclick.net.21521.9075.302br.net
0.0.0.0 ad.doubleclick.net.21523.9075.302br.net
0.0.0.0 ad.doubleclick.net.21524.9075.302br.net
0.0.0.0 ad.doubleclick.net.21526.9075.302br.net
0.0.0.0 ad.doubleclick.net.21527.9075.302br.net
0.0.0.0 ad.doubleclick.net.21529.9075.302br.net
0.0.0.0 ad.doubleclick.net.21530.9075.302br.net
0.0.0.0 ad.doubleclick.net.21532.9075.302br.net
0.0.0.0 ad.doubleclick.net.21533.9075.302br.net
0.0.0.0 ad.doubleclick.net.21535.9075.302br.net
0.0.0.0 ad.doubleclick.net.21536.9075.302br.net
0.0.0.0 ad.doubleclick.net.21538.9075.302br.net
0.0.0.0 ad.doubleclick.net.21539.9075.302br.net
0.0.0.0 ad.doubleclick.net.21541.9075.302br.net
0.0.0.0 ad.doubleclick.net.21542.9075.302br.net
0.0.0.0 ad.doubleclick.net.21544.9075.302br.net
0.0.0.0 ad.doubleclick.net.21545.9075.302br.net
0.0.0.0 ad.doubleclick.net.21547.9075.302br.net
0.0.0.0 ad.doubleclick.net.21548.9075.302br.net
0.0.0.0 ad.doubleclick.net.21550.9075.302br.net
0.0.0.0 ad.doubleclick.net.21551.9075.302br.net
0.0.0.0 ad.doubleclick.net.21553.9075.302br.net
0.0.0.0 ad.doubleclick.net.21554.9075.302br.net
0.0.0.0 ad.doubleclick.net.21556.9075.302br.net
0.0.0.0 ad.doubleclick.net.21557.9075.302br.net
0.0.0.0 ad.doubleclick.net.21559.9075.302br.net
0.0.0.0 ad.doubleclick.net.21562.9075.302br.net
0.0.0.0 ad.doubleclick.net.21563.9075.302br.net
0.0.0.0 ad.doubleclick.net.21565.9075.302br.net
0.0.0.0 ad.doubleclick.net.21566.9075.302br.net
0.0.0.0 ad.doubleclick.net.21568.9075.302br.net
0.0.0.0 ad.doubleclick.net.21569.9075.302br.net
0.0.0.0 ad.doubleclick.net.21571.9075.302br.net
0.0.0.0 ad.doubleclick.net.21574.9075.302br.net
0.0.0.0 ad.doubleclick.net.21575.9075.302br.net
0.0.0.0 ad.doubleclick.net.21577.9075.302br.net
0.0.0.0 ad.doubleclick.net.21580.9075.302br.net
0.0.0.0 ad.doubleclick.net.21581.9075.302br.net
0.0.0.0 ad.doubleclick.net.21583.9075.302br.net
0.0.0.0 ad.doubleclick.net.21584.9075.302br.net
0.0.0.0 ad.doubleclick.net.21586.9075.302br.net
0.0.0.0 ad.doubleclick.net.21587.9075.302br.net
0.0.0.0 ad.doubleclick.net.21589.9075.302br.net
0.0.0.0 ad.doubleclick.net.21590.9075.302br.net
0.0.0.0 ad.doubleclick.net.21592.9075.302br.net
0.0.0.0 ad.doubleclick.net.21593.9075.302br.net
0.0.0.0 ad.doubleclick.net.21595.9075.302br.net
0.0.0.0 ad.doubleclick.net.21596.9075.302br.net
0.0.0.0 ad.doubleclick.net.21598.9075.302br.net
0.0.0.0 ad.doubleclick.net.21599.9075.302br.net
0.0.0.0 ad.doubleclick.net.21601.9075.302br.net
0.0.0.0 ad.doubleclick.net.21602.9075.302br.net
0.0.0.0 ad.doubleclick.net.21604.9075.302br.net
0.0.0.0 ad.doubleclick.net.21607.9075.302br.net
0.0.0.0 ad.doubleclick.net.21608.9075.302br.net
0.0.0.0 ad.doubleclick.net.21610.9075.302br.net
0.0.0.0 ad.doubleclick.net.21611.9075.302br.net
0.0.0.0 ad.doubleclick.net.21613.9075.302br.net
0.0.0.0 ad.doubleclick.net.21614.9075.302br.net
0.0.0.0 ad.doubleclick.net.21616.9075.302br.net
0.0.0.0 ad.doubleclick.net.21617.9075.302br.net
0.0.0.0 ad.doubleclick.net.21619.9075.302br.net
0.0.0.0 ad.doubleclick.net.21620.9075.302br.net
0.0.0.0 ad.doubleclick.net.21622.9075.302br.net
0.0.0.0 ad.doubleclick.net.21623.9075.302br.net
0.0.0.0 ad.doubleclick.net.21625.9075.302br.net
0.0.0.0 ad.doubleclick.net.21626.9075.302br.net
0.0.0.0 ad.doubleclick.net.21628.9075.302br.net
0.0.0.0 ad.doubleclick.net.21629.9075.302br.net
0.0.0.0 ad.doubleclick.net.21631.9075.302br.net
0.0.0.0 ad.doubleclick.net.21632.9075.302br.net
0.0.0.0 ad.doubleclick.net.21634.9075.302br.net
0.0.0.0 ad.doubleclick.net.21635.9075.302br.net
0.0.0.0 ad.doubleclick.net.21637.9075.302br.net
0.0.0.0 ad.doubleclick.net.21638.9075.302br.net
0.0.0.0 ad.doubleclick.net.21640.9075.302br.net
0.0.0.0 ad.doubleclick.net.21641.9075.302br.net
0.0.0.0 ad.doubleclick.net.21643.9075.302br.net
0.0.0.0 ad.doubleclick.net.21646.9075.302br.net
0.0.0.0 ad.doubleclick.net.21647.9075.302br.net
0.0.0.0 ad.doubleclick.net.21649.9075.302br.net
0.0.0.0 ad.doubleclick.net.21650.9075.302br.net
0.0.0.0 ad.doubleclick.net.21652.9075.302br.net
0.0.0.0 ad.doubleclick.net.21653.9075.302br.net
0.0.0.0 ad.doubleclick.net.21655.9075.302br.net
0.0.0.0 ad.doubleclick.net.21656.9075.302br.net
0.0.0.0 ad.doubleclick.net.21658.9075.302br.net
0.0.0.0 ad.doubleclick.net.21659.9075.302br.net
0.0.0.0 ad.doubleclick.net.21661.9075.302br.net
0.0.0.0 ad.doubleclick.net.21662.9075.302br.net
0.0.0.0 ad.doubleclick.net.21664.9075.302br.net
0.0.0.0 ad.doubleclick.net.21665.9075.302br.net
0.0.0.0 ad.doubleclick.net.21667.9075.302br.net
0.0.0.0 ad.doubleclick.net.21679.9075.302br.net
0.0.0.0 ad.doubleclick.net.21682.9075.302br.net
0.0.0.0 ad.doubleclick.net.21685.9075.302br.net
0.0.0.0 ad.doubleclick.net.21688.9075.302br.net
0.0.0.0 ad.doubleclick.net.21689.9075.302br.net
0.0.0.0 ad.doubleclick.net.21691.9075.302br.net
0.0.0.0 ad.doubleclick.net.21694.9075.302br.net
0.0.0.0 ad.doubleclick.net.21697.9075.302br.net
0.0.0.0 ad.doubleclick.net.21700.9075.302br.net
0.0.0.0 ad.doubleclick.net.21703.9075.302br.net
0.0.0.0 ad.doubleclick.net.21706.9075.302br.net
0.0.0.0 ad.doubleclick.net.21707.9075.302br.net
0.0.0.0 ad.doubleclick.net.21709.9075.302br.net
0.0.0.0 ad.doubleclick.net.21712.9075.302br.net
0.0.0.0 ad.doubleclick.net.21715.9075.302br.net
0.0.0.0 ad.doubleclick.net.21718.9075.302br.net
0.0.0.0 ad.doubleclick.net.21721.9075.302br.net
0.0.0.0 ad.doubleclick.net.21724.9075.302br.net
0.0.0.0 ad.doubleclick.net.21725.9075.302br.net
0.0.0.0 ad.doubleclick.net.21727.9075.302br.net
0.0.0.0 ad.doubleclick.net.21730.9075.302br.net
0.0.0.0 ad.doubleclick.net.21733.9075.302br.net
0.0.0.0 ad.doubleclick.net.21734.9075.302br.net
0.0.0.0 ad.doubleclick.net.21736.9075.302br.net
0.0.0.0 ad.doubleclick.net.21739.9075.302br.net
0.0.0.0 ad.doubleclick.net.21740.9075.302br.net
0.0.0.0 ad.doubleclick.net.21742.9075.302br.net
0.0.0.0 ad.doubleclick.net.21743.9075.302br.net
0.0.0.0 ad.doubleclick.net.21745.9075.302br.net
0.0.0.0 ad.doubleclick.net.21746.9075.302br.net
0.0.0.0 ad.doubleclick.net.21748.9075.302br.net
0.0.0.0 ad.doubleclick.net.21749.9075.302br.net
0.0.0.0 ad.doubleclick.net.21751.9075.302br.net
0.0.0.0 ad.doubleclick.net.21752.9075.302br.net
0.0.0.0 ad.doubleclick.net.21754.9075.302br.net
0.0.0.0 ad.doubleclick.net.21755.9075.302br.net
0.0.0.0 ad.doubleclick.net.21757.9075.302br.net
0.0.0.0 ad.doubleclick.net.21760.9075.302br.net
0.0.0.0 ad.doubleclick.net.21763.9075.302br.net
0.0.0.0 ad.doubleclick.net.21766.9075.302br.net
0.0.0.0 ad.doubleclick.net.21769.9075.302br.net
0.0.0.0 ad.doubleclick.net.21772.9075.302br.net
0.0.0.0 ad.doubleclick.net.21775.9075.302br.net
0.0.0.0 ad.doubleclick.net.21776.9075.302br.net
0.0.0.0 ad.doubleclick.net.21778.9075.302br.net
0.0.0.0 ad.doubleclick.net.21779.9075.302br.net
0.0.0.0 ad.doubleclick.net.21781.9075.302br.net
0.0.0.0 ad.doubleclick.net.21782.9075.302br.net
0.0.0.0 ad.doubleclick.net.21784.9075.302br.net
0.0.0.0 ad.doubleclick.net.21785.9075.302br.net
0.0.0.0 ad.doubleclick.net.21787.9075.302br.net
0.0.0.0 ad.doubleclick.net.21788.9075.302br.net
0.0.0.0 ad.doubleclick.net.21790.9075.302br.net
0.0.0.0 ad.doubleclick.net.21793.9075.302br.net
0.0.0.0 ad.doubleclick.net.21794.9075.302br.net
0.0.0.0 ad.doubleclick.net.21796.9075.302br.net
0.0.0.0 ad.doubleclick.net.21797.9075.302br.net
0.0.0.0 ad.doubleclick.net.21799.9075.302br.net
0.0.0.0 ad.doubleclick.net.21802.9075.302br.net
0.0.0.0 ad.doubleclick.net.21803.9075.302br.net
0.0.0.0 ad.doubleclick.net.21805.9075.302br.net
0.0.0.0 ad.doubleclick.net.21806.9075.302br.net
0.0.0.0 ad.doubleclick.net.21808.9075.302br.net
0.0.0.0 ad.doubleclick.net.21809.9075.302br.net
0.0.0.0 ad.doubleclick.net.21811.9075.302br.net
0.0.0.0 ad.doubleclick.net.21812.9075.302br.net
0.0.0.0 ad.doubleclick.net.21814.9075.302br.net
0.0.0.0 ad.doubleclick.net.21817.9075.302br.net
0.0.0.0 ad.doubleclick.net.21818.9075.302br.net
0.0.0.0 ad.doubleclick.net.21820.9075.302br.net
0.0.0.0 ad.doubleclick.net.21822.9126.302br.net
0.0.0.0 ad.doubleclick.net.21823.9126.302br.net
0.0.0.0 ad.doubleclick.net.21825.9126.302br.net
0.0.0.0 ad.doubleclick.net.21826.9126.302br.net
0.0.0.0 ad.doubleclick.net.21828.9126.302br.net
0.0.0.0 ad.doubleclick.net.21829.9126.302br.net
0.0.0.0 ad.doubleclick.net.21831.9126.302br.net
0.0.0.0 ad.doubleclick.net.21832.9126.302br.net
0.0.0.0 ad.doubleclick.net.21834.9126.302br.net
0.0.0.0 ad.doubleclick.net.21835.9126.302br.net
0.0.0.0 ad.doubleclick.net.21838.9126.302br.net
0.0.0.0 ad.doubleclick.net.21840.9126.302br.net
0.0.0.0 ad.doubleclick.net.21843.9126.302br.net
0.0.0.0 ad.doubleclick.net.21844.9126.302br.net
0.0.0.0 ad.doubleclick.net.21847.9117.302br.net
0.0.0.0 ad.doubleclick.net.21848.9117.302br.net
0.0.0.0 ad.doubleclick.net.21849.9117.302br.net
0.0.0.0 ad.doubleclick.net.21850.9117.302br.net
0.0.0.0 ad.doubleclick.net.21853.9117.302br.net
0.0.0.0 ad.doubleclick.net.21922.9075.302br.net
0.0.0.0 ad.doubleclick.net.21923.9127.302br.net
0.0.0.0 ad.doubleclick.net.21924.9127.302br.net
0.0.0.0 ad.doubleclick.net.21925.9127.302br.net
0.0.0.0 ad.doubleclick.net.21926.9127.302br.net
0.0.0.0 ad.doubleclick.net.21927.9127.302br.net
0.0.0.0 ad.doubleclick.net.21928.9127.302br.net
0.0.0.0 ad.doubleclick.net.2198.9022.302br.net
0.0.0.0 ad.doubleclick.net.2200.9022.302br.net
0.0.0.0 ad.doubleclick.net.22009.9068.302br.net
0.0.0.0 ad.doubleclick.net.2201.9022.302br.net
0.0.0.0 ad.doubleclick.net.2204.9022.302br.net
0.0.0.0 ad.doubleclick.net.22055.9047.302br.net
0.0.0.0 ad.doubleclick.net.22061.9047.302br.net
0.0.0.0 ad.doubleclick.net.22070.9047.302br.net
0.0.0.0 ad.doubleclick.net.22073.9047.302br.net
0.0.0.0 ad.doubleclick.net.224.6100.302br.net
0.0.0.0 ad.doubleclick.net.22572.9136.302br.net
0.0.0.0 ad.doubleclick.net.22573.9136.302br.net
0.0.0.0 ad.doubleclick.net.22575.9136.302br.net
0.0.0.0 ad.doubleclick.net.22576.9136.302br.net
0.0.0.0 ad.doubleclick.net.22578.9136.302br.net
0.0.0.0 ad.doubleclick.net.22581.9136.302br.net
0.0.0.0 ad.doubleclick.net.22584.9136.302br.net
0.0.0.0 ad.doubleclick.net.22585.9136.302br.net
0.0.0.0 ad.doubleclick.net.22587.9136.302br.net
0.0.0.0 ad.doubleclick.net.22588.9136.302br.net
0.0.0.0 ad.doubleclick.net.22590.9136.302br.net
0.0.0.0 ad.doubleclick.net.22591.9136.302br.net
0.0.0.0 ad.doubleclick.net.22593.9136.302br.net
0.0.0.0 ad.doubleclick.net.22596.9136.302br.net
0.0.0.0 ad.doubleclick.net.22597.9136.302br.net
0.0.0.0 ad.doubleclick.net.22599.9136.302br.net
0.0.0.0 ad.doubleclick.net.22600.9136.302br.net
0.0.0.0 ad.doubleclick.net.22641.9137.302br.net
0.0.0.0 ad.doubleclick.net.22642.9137.302br.net
0.0.0.0 ad.doubleclick.net.22643.9137.302br.net
0.0.0.0 ad.doubleclick.net.22644.9137.302br.net
0.0.0.0 ad.doubleclick.net.22645.9137.302br.net
0.0.0.0 ad.doubleclick.net.22646.9137.302br.net
0.0.0.0 ad.doubleclick.net.22647.9137.302br.net
0.0.0.0 ad.doubleclick.net.22648.9137.302br.net
0.0.0.0 ad.doubleclick.net.22657.9068.302br.net
0.0.0.0 ad.doubleclick.net.22660.9068.302br.net
0.0.0.0 ad.doubleclick.net.22672.9068.302br.net
0.0.0.0 ad.doubleclick.net.22678.9068.302br.net
0.0.0.0 ad.doubleclick.net.22686.9068.302br.net
0.0.0.0 ad.doubleclick.net.22687.9068.302br.net
0.0.0.0 ad.doubleclick.net.22701.9138.302br.net
0.0.0.0 ad.doubleclick.net.22702.9138.302br.net
0.0.0.0 ad.doubleclick.net.22704.9138.302br.net
0.0.0.0 ad.doubleclick.net.22705.9138.302br.net
0.0.0.0 ad.doubleclick.net.22776.9142.302br.net
0.0.0.0 ad.doubleclick.net.22777.9142.302br.net
0.0.0.0 ad.doubleclick.net.22779.9142.302br.net
0.0.0.0 ad.doubleclick.net.22780.9142.302br.net
0.0.0.0 ad.doubleclick.net.22782.9142.302br.net
0.0.0.0 ad.doubleclick.net.22785.9142.302br.net
0.0.0.0 ad.doubleclick.net.22946.9147.302br.net
0.0.0.0 ad.doubleclick.net.22948.9147.302br.net
0.0.0.0 ad.doubleclick.net.22950.9147.302br.net
0.0.0.0 ad.doubleclick.net.22952.9147.302br.net
0.0.0.0 ad.doubleclick.net.22955.9149.302br.net
0.0.0.0 ad.doubleclick.net.22958.9149.302br.net
0.0.0.0 ad.doubleclick.net.22961.9149.302br.net
0.0.0.0 ad.doubleclick.net.23027.9115.302br.net
0.0.0.0 ad.doubleclick.net.23030.9115.302br.net
0.0.0.0 ad.doubleclick.net.23033.9115.302br.net
0.0.0.0 ad.doubleclick.net.23036.9140.302br.net
0.0.0.0 ad.doubleclick.net.23038.9140.302br.net
0.0.0.0 ad.doubleclick.net.23040.9140.302br.net
0.0.0.0 ad.doubleclick.net.23043.9154.302br.net
0.0.0.0 ad.doubleclick.net.23046.9154.302br.net
0.0.0.0 ad.doubleclick.net.23049.9154.302br.net
0.0.0.0 ad.doubleclick.net.23055.9156.302br.net
0.0.0.0 ad.doubleclick.net.23058.9156.302br.net
0.0.0.0 ad.doubleclick.net.23061.9156.302br.net
0.0.0.0 ad.doubleclick.net.23064.9156.302br.net
0.0.0.0 ad.doubleclick.net.23067.9156.302br.net
0.0.0.0 ad.doubleclick.net.23070.9156.302br.net
0.0.0.0 ad.doubleclick.net.23116.9160.302br.net
0.0.0.0 ad.doubleclick.net.23119.9160.302br.net
0.0.0.0 ad.doubleclick.net.23122.9160.302br.net
0.0.0.0 ad.doubleclick.net.23290.9075.302br.net
0.0.0.0 ad.doubleclick.net.23291.9075.302br.net
0.0.0.0 ad.doubleclick.net.23293.9075.302br.net
0.0.0.0 ad.doubleclick.net.23294.9075.302br.net
0.0.0.0 ad.doubleclick.net.23298.9075.302br.net
0.0.0.0 ad.doubleclick.net.23299.9075.302br.net
0.0.0.0 ad.doubleclick.net.23300.9075.302br.net
0.0.0.0 ad.doubleclick.net.23302.9075.302br.net
0.0.0.0 ad.doubleclick.net.23303.9075.302br.net
0.0.0.0 ad.doubleclick.net.23305.9075.302br.net
0.0.0.0 ad.doubleclick.net.23308.9075.302br.net
0.0.0.0 ad.doubleclick.net.23309.9075.302br.net
0.0.0.0 ad.doubleclick.net.23310.9075.302br.net
0.0.0.0 ad.doubleclick.net.23311.9075.302br.net
0.0.0.0 ad.doubleclick.net.23312.9075.302br.net
0.0.0.0 ad.doubleclick.net.23314.9075.302br.net
0.0.0.0 ad.doubleclick.net.23315.9075.302br.net
0.0.0.0 ad.doubleclick.net.23320.9075.302br.net
0.0.0.0 ad.doubleclick.net.23322.9075.302br.net
0.0.0.0 ad.doubleclick.net.23323.9075.302br.net
0.0.0.0 ad.doubleclick.net.23324.9075.302br.net
0.0.0.0 ad.doubleclick.net.23325.9075.302br.net
0.0.0.0 ad.doubleclick.net.23326.9075.302br.net
0.0.0.0 ad.doubleclick.net.23327.9075.302br.net
0.0.0.0 ad.doubleclick.net.23329.9075.302br.net
0.0.0.0 ad.doubleclick.net.23332.9075.302br.net
0.0.0.0 ad.doubleclick.net.23333.9075.302br.net
0.0.0.0 ad.doubleclick.net.23335.9075.302br.net
0.0.0.0 ad.doubleclick.net.23336.9075.302br.net
0.0.0.0 ad.doubleclick.net.23338.9075.302br.net
0.0.0.0 ad.doubleclick.net.23341.9075.302br.net
0.0.0.0 ad.doubleclick.net.23342.9075.302br.net
0.0.0.0 ad.doubleclick.net.23343.9075.302br.net
0.0.0.0 ad.doubleclick.net.23344.9075.302br.net
0.0.0.0 ad.doubleclick.net.23345.9075.302br.net
0.0.0.0 ad.doubleclick.net.23347.9075.302br.net
0.0.0.0 ad.doubleclick.net.23350.9075.302br.net
0.0.0.0 ad.doubleclick.net.23353.9075.302br.net
0.0.0.0 ad.doubleclick.net.23354.9075.302br.net
0.0.0.0 ad.doubleclick.net.23435.9160.302br.net
0.0.0.0 ad.doubleclick.net.23438.9160.302br.net
0.0.0.0 ad.doubleclick.net.23441.9160.302br.net
0.0.0.0 ad.doubleclick.net.23444.9159.302br.net
0.0.0.0 ad.doubleclick.net.23447.9159.302br.net
0.0.0.0 ad.doubleclick.net.23452.9075.302br.net
0.0.0.0 ad.doubleclick.net.23454.9075.302br.net
0.0.0.0 ad.doubleclick.net.23457.9075.302br.net
0.0.0.0 ad.doubleclick.net.23478.9075.302br.net
0.0.0.0 ad.doubleclick.net.23481.9075.302br.net
0.0.0.0 ad.doubleclick.net.23487.9075.302br.net
0.0.0.0 ad.doubleclick.net.23491.9075.302br.net
0.0.0.0 ad.doubleclick.net.23493.9075.302br.net
0.0.0.0 ad.doubleclick.net.23494.9075.302br.net
0.0.0.0 ad.doubleclick.net.23496.9075.302br.net
0.0.0.0 ad.doubleclick.net.23502.9075.302br.net
0.0.0.0 ad.doubleclick.net.23505.9075.302br.net
0.0.0.0 ad.doubleclick.net.23506.9075.302br.net
0.0.0.0 ad.doubleclick.net.23508.9075.302br.net
0.0.0.0 ad.doubleclick.net.23509.9075.302br.net
0.0.0.0 ad.doubleclick.net.23511.9075.302br.net
0.0.0.0 ad.doubleclick.net.23517.9075.302br.net
0.0.0.0 ad.doubleclick.net.23518.9075.302br.net
0.0.0.0 ad.doubleclick.net.23520.9075.302br.net
0.0.0.0 ad.doubleclick.net.23523.9075.302br.net
0.0.0.0 ad.doubleclick.net.23526.9075.302br.net
0.0.0.0 ad.doubleclick.net.23527.9075.302br.net
0.0.0.0 ad.doubleclick.net.23529.9075.302br.net
0.0.0.0 ad.doubleclick.net.23530.9075.302br.net
0.0.0.0 ad.doubleclick.net.23532.9075.302br.net
0.0.0.0 ad.doubleclick.net.23535.9075.302br.net
0.0.0.0 ad.doubleclick.net.23545.9075.302br.net
0.0.0.0 ad.doubleclick.net.23547.9075.302br.net
0.0.0.0 ad.doubleclick.net.23550.9075.302br.net
0.0.0.0 ad.doubleclick.net.23557.9075.302br.net
0.0.0.0 ad.doubleclick.net.23559.9075.302br.net
0.0.0.0 ad.doubleclick.net.23563.9075.302br.net
0.0.0.0 ad.doubleclick.net.23565.9075.302br.net
0.0.0.0 ad.doubleclick.net.23569.9075.302br.net
0.0.0.0 ad.doubleclick.net.23571.9075.302br.net
0.0.0.0 ad.doubleclick.net.23572.9075.302br.net
0.0.0.0 ad.doubleclick.net.23574.9075.302br.net
0.0.0.0 ad.doubleclick.net.23575.9075.302br.net
0.0.0.0 ad.doubleclick.net.23577.9075.302br.net
0.0.0.0 ad.doubleclick.net.23584.9075.302br.net
0.0.0.0 ad.doubleclick.net.23586.9075.302br.net
0.0.0.0 ad.doubleclick.net.23587.9075.302br.net
0.0.0.0 ad.doubleclick.net.23589.9075.302br.net
0.0.0.0 ad.doubleclick.net.23592.9075.302br.net
0.0.0.0 ad.doubleclick.net.23621.9164.302br.net
0.0.0.0 ad.doubleclick.net.23624.9164.302br.net
0.0.0.0 ad.doubleclick.net.23627.9164.302br.net
0.0.0.0 ad.doubleclick.net.23630.9164.302br.net
0.0.0.0 ad.doubleclick.net.23639.9164.302br.net
0.0.0.0 ad.doubleclick.net.23642.9164.302br.net
0.0.0.0 ad.doubleclick.net.23645.9164.302br.net
0.0.0.0 ad.doubleclick.net.23648.9164.302br.net
0.0.0.0 ad.doubleclick.net.23651.9164.302br.net
0.0.0.0 ad.doubleclick.net.23654.9164.302br.net
0.0.0.0 ad.doubleclick.net.23657.9164.302br.net
0.0.0.0 ad.doubleclick.net.23660.9164.302br.net
0.0.0.0 ad.doubleclick.net.23669.9164.302br.net
0.0.0.0 ad.doubleclick.net.23670.9164.302br.net
0.0.0.0 ad.doubleclick.net.23672.9164.302br.net
0.0.0.0 ad.doubleclick.net.23673.9164.302br.net
0.0.0.0 ad.doubleclick.net.23675.9164.302br.net
0.0.0.0 ad.doubleclick.net.23678.9164.302br.net
0.0.0.0 ad.doubleclick.net.23681.9164.302br.net
0.0.0.0 ad.doubleclick.net.23687.9164.302br.net
0.0.0.0 ad.doubleclick.net.23690.9164.302br.net
0.0.0.0 ad.doubleclick.net.23693.9164.302br.net
0.0.0.0 ad.doubleclick.net.23694.9164.302br.net
0.0.0.0 ad.doubleclick.net.23695.9164.302br.net
0.0.0.0 ad.doubleclick.net.23696.9164.302br.net
0.0.0.0 ad.doubleclick.net.23697.9164.302br.net
0.0.0.0 ad.doubleclick.net.23699.9164.302br.net
0.0.0.0 ad.doubleclick.net.23700.9164.302br.net
0.0.0.0 ad.doubleclick.net.23702.9164.302br.net
0.0.0.0 ad.doubleclick.net.23703.9164.302br.net
0.0.0.0 ad.doubleclick.net.23705.9164.302br.net
0.0.0.0 ad.doubleclick.net.23711.9164.302br.net
0.0.0.0 ad.doubleclick.net.23714.9164.302br.net
0.0.0.0 ad.doubleclick.net.23715.9164.302br.net
0.0.0.0 ad.doubleclick.net.23728.9164.302br.net
0.0.0.0 ad.doubleclick.net.23729.9164.302br.net
0.0.0.0 ad.doubleclick.net.23730.9164.302br.net
0.0.0.0 ad.doubleclick.net.23738.9164.302br.net
0.0.0.0 ad.doubleclick.net.23739.9164.302br.net
0.0.0.0 ad.doubleclick.net.23741.9164.302br.net
0.0.0.0 ad.doubleclick.net.23742.9164.302br.net
0.0.0.0 ad.doubleclick.net.23744.9164.302br.net
0.0.0.0 ad.doubleclick.net.23745.9164.302br.net
0.0.0.0 ad.doubleclick.net.23747.9164.302br.net
0.0.0.0 ad.doubleclick.net.23748.9164.302br.net
0.0.0.0 ad.doubleclick.net.23749.9164.302br.net
0.0.0.0 ad.doubleclick.net.23750.9164.302br.net
0.0.0.0 ad.doubleclick.net.23751.9164.302br.net
0.0.0.0 ad.doubleclick.net.23922.9166.302br.net
0.0.0.0 ad.doubleclick.net.23925.9166.302br.net
0.0.0.0 ad.doubleclick.net.23928.9166.302br.net
0.0.0.0 ad.doubleclick.net.23931.9166.302br.net
0.0.0.0 ad.doubleclick.net.23934.9166.302br.net
0.0.0.0 ad.doubleclick.net.23937.9166.302br.net
0.0.0.0 ad.doubleclick.net.23940.9166.302br.net
0.0.0.0 ad.doubleclick.net.23943.9166.302br.net
0.0.0.0 ad.doubleclick.net.23946.9166.302br.net
0.0.0.0 ad.doubleclick.net.23949.9166.302br.net
0.0.0.0 ad.doubleclick.net.23952.9166.302br.net
0.0.0.0 ad.doubleclick.net.23955.9166.302br.net
0.0.0.0 ad.doubleclick.net.23958.9166.302br.net
0.0.0.0 ad.doubleclick.net.23961.9166.302br.net
0.0.0.0 ad.doubleclick.net.23964.9166.302br.net
0.0.0.0 ad.doubleclick.net.23969.9166.302br.net
0.0.0.0 ad.doubleclick.net.23972.9166.302br.net
0.0.0.0 ad.doubleclick.net.23975.9166.302br.net
0.0.0.0 ad.doubleclick.net.24012.9068.302br.net
0.0.0.0 ad.doubleclick.net.24013.9068.302br.net
0.0.0.0 ad.doubleclick.net.24015.9068.302br.net
